"prolific_pid","wtp1_fr","wtp1_sp","wtp1_us","wtp2_fr","wtp2_sp","wtp2_us","wtp4_fr","wtp4_sp","wtp4_us","wtp5_mid_fr","wtp5_mid_sp","wtp5_mid_us","wtp5_nyh_fr","wtp5_nyh_sp","wtp5_nyh_us","wtp5_nyl_fr","wtp5_nyl_sp","wtp5_nyl_us","wtp5_frh_fr","wtp5_frh_sp","wtp5_frh_us","wtp5_frl_fr","wtp5_frl_sp","wtp5_frl_us","wtp5_sph_fr","wtp5_sph_sp","wtp5_sph_us","wtp5_spl_fr","wtp5_spl_sp","wtp5_spl_us","wtp5_hgh_fr","wtp5_hgh_sp","wtp5_hgh_us","wtp5_low_fr","wtp5_low_sp","wtp5_low_us","age","gender","eth_white","eth_black","eth_native","eth_asian","eth_pacific","eth_hispanic","eth_mideast","eth_other","eth_skip","eth_othertxt","edu","inc","ms","child","hhsize","hhsizetxt","state","foodshopper","wineshopper","veg","buywine","wheredrink","wheredrinktxt","cons_red","cons_wht","cons_rose","cons_sweet","cons_sparkling","cons_fruit","cons_skip","freqdrink","freqdrink_sparkling","freqdrink_nywine","freqtasting","avgspend","familiar_champagne","familiar_cava","familiar_ny","quality_champagne","quality_cava","quality_ny","freqonlinepurch","freqreadreview","freqwritereview","buywineonline","buywineonline_txt","writewinereview","learn_rec","learn_salesperson","learn_ad","learn_instore","learn_specwebsite","learn_mag","learn_social","learn_reviews","learn_other","learn_skip","learn_othertxt","wt_price","wt_region","wt_winery","wt_expert","wt_consrec","wt_social","op_knowledgeable","op_expert","op_rarenotheard","op_heardmostnew","test_peppery","test_frregion","test_icewine","Duration"
"5d14c08b63f5660018e9c499",50,60,50,70,70,90,90,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,90,90,NA,NA,NA,45,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,3,1,1,3,NA,10,1,1,0,4,1,"",1,1,NA,NA,NA,NA,NA,5,3,1,2,5,3,3,2,5,4,4,3,3,2,0,"",0,1,NA,NA,1,NA,NA,1,NA,NA,NA,"",3,4,4,4,4,3,4,3,3,4,5,4,5,678
"5a04869ff2e3460001edad2e",12.99,5.99,8.99,12.99,5.99,8.99,15.99,9.99,9.99,NA,NA,NA,15.99,9.99,9.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,2,4,0,4,NA,44,0,0,0,5,1,"",1,1,NA,NA,NA,1,NA,2,0,0,0,2,3,1,1,4,2,3,0,0,0,0,"",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,3,1,1,1,1,2,1,1,1,5,5,5,1303
"58d069219dbe3f0001258793",20,16,14,20,16,12,24,16,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,16,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,2,1,1,5,NA,36,1,1,0,5,1,"",1,1,1,1,1,1,NA,1,1,1,0,3,3,2,3,4,3,4,3,4,2,0,"",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",5,2,1,3,3,1,2,1,1,1,5,5,4,793
"5d03b7a5a75cc90016dfa2c5",30,25,23,30,27,26,30,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,35,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,2,1,0,2,NA,39,1,0,0,3,3,"",1,1,NA,NA,NA,NA,NA,1,2,1,2,3,4,3,4,4,3,4,2,3,2,2,"",0,NA,NA,1,1,NA,1,NA,1,NA,NA,"",3,3,4,3,3,4,2,2,5,4,3,1,3,700
"5ce9ba477d69950001cd9938",20,15,15,25,20,20,20,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,2,NA,1,NA,NA,NA,NA,NA,NA,NA,"",6,2,1,1,3,NA,48,1,1,0,3,1,"",1,NA,NA,NA,NA,NA,NA,3,1,1,0,3,5,3,2,5,3,3,3,4,2,0,"",0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,"",4,5,4,3,2,3,3,3,3,2,1,5,5,761
"59ffb939517dfb00013dadda",50,40,30,60,50,40,60,50,40,NA,NA,NA,NA,NA,NA,60,60,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",6,2,4,0,1,NA,3,1,1,0,4,1,"",1,1,1,1,1,1,NA,3,2,2,2,6,4,4,5,5,5,3,4,3,1,3,"",0,1,NA,NA,1,NA,1,NA,NA,NA,NA,"",3,5,4,5,5,4,5,3,3,3,5,5,5,510
"569298838d93fe000dfa033c",20,8,8,20,8,8,20,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,8,15,NA,NA,NA,NA,NA,NA,68,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,1,2,0,1,NA,10,1,1,0,4,1,"",1,NA,NA,NA,NA,NA,NA,5,0,2,0,1,3,1,1,5,3,3,2,4,3,0,"",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,1,1,1,3,1,1,1,1,1,5,3,5,889
"5bd47734506cd3000101d181",18.99,18.99,12.99,16.99,16.99,10.99,17.99,17.99,11.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.99,19.99,15.99,29,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,1,4,0,1,NA,42,1,1,0,4,1,"",1,1,NA,1,NA,1,NA,1,1,1,0,2,2,2,2,4,5,3,3,2,2,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"",4,4,2,3,3,2,2,2,1,2,2,4,4,669
"5cab944b41de360017e2c3db",25,25,18,30,30,25,35,30,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,20,NA,NA,NA,26,2,NA,NA,1,NA,NA,NA,NA,NA,NA,"",5,1,4,0,4,NA,51,1,1,1,3,4,"",1,NA,1,NA,1,1,NA,3,3,1,1,4,4,3,4,5,4,4,3,4,2,1,"",0,1,NA,NA,NA,NA,1,NA,NA,NA,NA,"",3,4,1,4,2,2,3,2,2,2,2,3,3,727
"5bc2bad68e4b150001fda946",25,18,17,25,18,17,25,18,16,25,18,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",6,2,4,0,1,NA,5,1,1,0,4,1,"",NA,1,1,NA,1,NA,NA,5,2,0,1,2,4,2,1,5,3,3,2,2,1,0,"",0,1,1,NA,1,NA,NA,NA,NA,NA,NA,"",4,3,2,3,3,1,4,5,2,3,2,3,3,704
"5d1b81f48155e00001252f19",29.99,20,17.99,36,28,22,36,32,30,NA,NA,NA,NA,NA,NA,40,38,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,2,4,0,2,NA,10,1,1,0,5,2,"",1,1,NA,NA,NA,NA,NA,4,1,1,1,4,3,2,2,5,4,2,3,2,0,1,"",0,1,NA,NA,1,NA,NA,NA,1,NA,NA,"",4,3,2,4,4,2,2,1,2,2,4,4,3,869
"5bcc1fce4249b20001bc99f1",20,20,15,25,25,20,25,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,20,36,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,1,1,1,5,NA,1,1,1,0,5,1,"",NA,1,1,1,1,1,NA,3,3,1,0,4,3,3,3,3,3,3,3,4,1,0,"",0,1,1,NA,NA,NA,NA,1,NA,NA,NA,"",4,1,1,2,2,3,4,2,4,4,5,5,4,765
"5c7ef355e11d170001b0e281",30,30,15,50,50,30,45,50,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,25,NA,NA,NA,27,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,2,3,0,2,NA,44,1,1,1,5,1,"",NA,1,NA,1,1,1,NA,3,1,0,1,1,2,2,2,5,5,5,0,3,0,0,"",0,1,NA,1,1,NA,NA,1,1,NA,NA,"",3,2,1,2,2,1,2,1,2,2,5,5,5,807
"5a5cd2aceedc32000142a5a9",65,60,35,65,60,30,70,65,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,80,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,2,1,NA,NA,1,NA,NA,NA,NA,NA,"",5,2,4,1,2,NA,5,1,1,0,5,2,"",1,1,1,NA,1,1,NA,4,3,1,1,6,5,5,2,5,5,4,3,3,2,0,"",1,1,NA,1,1,NA,1,NA,1,NA,NA,"",2,5,3,5,4,2,4,4,4,4,2,3,4,745
"5c284e0970d93a0001211e16",50,30,25,70,45,60,100,45,50,NA,NA,NA,85,60,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,1,4,0,3,NA,23,1,1,0,3,1,"",1,1,NA,1,1,1,NA,3,2,1,2,5,3,1,2,5,3,4,2,3,2,2,"",1,1,NA,NA,1,1,NA,1,1,NA,NA,"",3,4,4,5,5,3,3,2,2,3,4,5,3,926
"5cb3ca4e66fddc001481db61",25,20,20,33,27,27,42,29,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,29,40,NA,NA,NA,NA,NA,NA,59,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",8,3,1,0,2,NA,21,1,1,0,5,1,"",1,1,NA,NA,1,NA,NA,5,4,2,2,5,5,4,4,5,4,5,2,3,2,0,"",0,1,NA,1,NA,NA,1,1,1,NA,NA,"",3,4,4,4,4,4,5,4,5,4,4,3,4,1283
"5d0009302d2abc0015392e33",25,15,10,35,15,15,35,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,25,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",8,-1,4,0,3,NA,33,1,1,0,4,1,"",NA,1,1,NA,NA,NA,NA,4,1,2,1,3,4,2,2,5,4,5,2,3,2,0,"",0,1,NA,1,1,NA,NA,NA,1,NA,NA,"",4,2,3,3,4,2,3,3,2,2,2,3,3,1143
"5ce973ea6c890100012ea2ae",20,20,20,25,25,20,25,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,1,3,0,2,NA,44,1,1,0,4,1,"",1,1,NA,NA,NA,1,NA,5,1,1,3,3,2,1,1,4,4,4,2,4,2,0,"",0,1,NA,1,1,NA,NA,1,1,NA,NA,"",4,3,2,2,3,2,4,3,3,2,4,3,4,1680
"5d4a2e8302fd73001cf470b9",20,20,15,22,22,12,24,24,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,24,12,NA,NA,NA,33,2,NA,NA,NA,1,NA,NA,NA,NA,NA,"",5,3,4,0,-1,NA,6,1,1,0,5,1,"",1,1,1,1,1,1,NA,2,1,1,1,3,5,5,1,5,5,3,3,2,3,0,"",1,1,NA,NA,1,NA,1,1,NA,NA,NA,"",4,4,1,4,4,3,4,4,3,3,2,3,4,762
"5c3cd3463b58fd0001e1f076",7.99,14.99,12.99,29.99,21.99,18.99,18.99,16.99,12.99,19.99,18.99,16.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,2,1,0,4,NA,51,1,1,0,4,1,"",1,NA,1,NA,NA,NA,NA,4,1,1,0,3,1,1,3,4,3,2,1,2,1,1,"",0,NA,1,NA,1,NA,NA,1,NA,NA,NA,"",4,3,1,3,1,1,3,4,1,2,2,5,3,920
"5d2e1c52c3651500159f0a69",30,25,15,30,25,15,30,30,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,20,35,1,NA,NA,NA,1,NA,NA,NA,NA,NA,"",4,2,1,1,5,NA,42,1,1,0,3,1,"",1,1,NA,NA,NA,NA,NA,5,1,1,2,3,3,4,1,5,4,3,2,2,1,0,"",0,1,1,NA,1,NA,1,1,1,NA,NA,"",3,4,2,3,3,3,4,5,4,4,2,3,4,982
"5cd5de865d38ca0015bb0188",10,15,5,10,15,5,8.5,5,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,12,7,NA,NA,NA,27,2,NA,NA,NA,NA,NA,1,NA,NA,NA,"",5,1,4,0,2,NA,10,0,0,0,3,1,"",NA,1,1,1,1,1,NA,2,1,0,4,2,1,1,1,4,4,2,2,1,1,0,"",0,1,NA,NA,1,NA,1,NA,NA,NA,NA,"",4,3,2,2,2,1,2,2,2,2,5,5,5,1677
"57a48845eeaf6d00018d62d7",45,45,35,45,45,35,45,45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,40,43,NA,NA,NA,NA,NA,NA,30,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,2,3,0,2,NA,45,1,1,0,5,1,"",1,1,1,1,1,1,NA,4,3,1,2,5,1,1,1,5,5,5,3,3,2,1,"",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",5,3,NA,4,5,3,2,2,1,1,5,5,5,1071
"5c9f84909e01ef001897db75",50,45,24,55,55,45,55,55,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,45,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,2,4,0,1,NA,11,1,1,1,4,1,"",NA,1,NA,NA,NA,NA,NA,3,2,2,3,3,4,4,4,4,4,4,2,2,2,1,"",0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",4,3,4,4,4,4,3,4,4,4,5,4,1,1507
"5befb6e27c387400016983bf",20,16,12,20,16,12,26,22,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,2,4,0,1,NA,34,1,1,0,5,4,"",1,1,NA,NA,NA,NA,NA,5,1,1,1,3,4,2,1,5,4,3,3,4,2,2,"",1,NA,NA,NA,1,1,NA,NA,1,NA,NA,"",3,4,3,4,5,1,2,2,1,2,5,3,4,757
"5c1afa2037dd01000114f09d",30,20,15,18.99,13.99,15.99,30,20,30,NA,NA,NA,NA,NA,NA,30,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,2,NA,1,NA,NA,NA,NA,NA,NA,NA,"",5,2,4,0,4,NA,11,1,0,0,5,4,"",NA,1,NA,NA,1,NA,NA,3,3,1,2,3,5,3,4,5,4,4,3,4,2,0,"",0,1,NA,1,NA,NA,NA,NA,1,NA,NA,"",5,2,1,5,4,5,1,1,1,1,2,3,3,1349
"5c41c28e896e090001c03bb0",50,25,15,60,35,25,60,35,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,35,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,2,NA,NA,NA,NA,NA,NA,1,NA,NA,"",4,2,3,1,4,NA,39,1,1,0,3,1,"",1,1,NA,NA,1,NA,NA,4,2,1,2,3,5,3,2,4,3,3,3,4,2,4,"can't in pennsylvania",0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,"",3,5,3,1,2,1,4,4,2,2,2,3,4,1005
"5d4ac837d2844e0001ecf699",30,25,15,40,35,20,35,35,25,NA,NA,NA,25,25,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2,1,NA,NA,1,NA,1,NA,NA,NA,"",6,4,1,1,7,8,5,1,1,0,3,1,"",1,1,1,1,NA,1,NA,5,4,0,1,4,4,2,1,4,4,3,3,4,2,1,"",0,1,1,NA,NA,NA,1,NA,1,NA,NA,"",4,5,3,4,4,1,3,2,1,1,2,3,5,1204
"5977e3867412f8000194e1fe",40,30,25,40,35,25,40,30,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",8,5,1,1,3,NA,14,1,1,0,4,1,"",1,NA,NA,NA,1,NA,NA,4,3,1,2,4,5,5,3,5,3,4,3,3,2,2,"",0,1,NA,NA,1,1,1,NA,NA,NA,NA,"",4,4,3,4,4,2,4,2,2,4,2,3,3,1447
"5b16d24d388d8b00014fa6e6",25,40,30,35,30,26,32,28,21,36,31,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,NA,1,NA,NA,NA,NA,NA,NA,NA,"",3,1,4,0,2,NA,11,1,1,0,4,1,"",1,1,NA,NA,1,NA,NA,3,2,0,1,4,4,2,2,4,1,1,2,3,1,0,"",0,1,NA,1,NA,NA,NA,1,NA,NA,NA,"",4,3,2,3,2,2,4,2,3,3,2,3,3,1474
"59715b4b50e2f000016fe00e",30,27,25,39,36.5,30,40,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,35,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,2,1,1,3,NA,38,1,1,0,5,3,"",1,1,1,1,1,1,NA,5,5,5,5,6,5,5,5,4,4,4,3,4,2,2,"",1,1,1,NA,1,1,1,1,1,NA,NA,"",5,5,5,5,5,5,4,4,1,3,4,2,4,1522
"5bf32090a155c300016f3c06",15,15,13.5,12,12,13,13,13,13,NA,NA,NA,12,12,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,NA,NA,NA,NA,NA,1,NA,NA,NA,"",6,3,1,0,2,NA,5,1,1,0,4,1,"",NA,1,NA,1,NA,NA,NA,2,2,1,1,3,4,3,5,4,4,4,2,2,3,1,"",1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,"",4,3,2,5,4,3,4,3,2,2,3,4,3,570
"5c2c189b867f660001af5dc5",13.3,12,12,16,13,13,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,2,1,NA,NA,NA,NA,1,NA,NA,NA,"",5,2,4,0,3,NA,14,1,1,1,4,1,"",1,1,1,1,1,1,NA,5,4,3,0,4,5,5,5,5,5,5,3,4,0,2,"",0,1,1,NA,NA,1,NA,1,1,NA,NA,"",5,5,3,5,5,3,1,1,1,1,2,3,5,1835
"5d3b8887c6d6450018cd941c",25,25,25,35,35,35,45,45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,55,55,NA,NA,NA,48,2,NA,NA,1,NA,NA,NA,NA,NA,NA,"",5,1,1,0,4,NA,38,1,1,0,3,1,"",NA,NA,1,1,1,1,NA,3,2,2,0,1,3,3,3,3,3,3,2,2,1,0,"",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,2,2,3,4,2,4,2,2,1,5,5,5,1428
"56d2adc4321cae000b68d65f",25,25,15,25,25,18,20,20,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,25,23,28,1,NA,NA,NA,NA,NA,1,NA,NA,NA,"",5,3,1,0,2,NA,39,1,1,0,2,1,"",1,NA,NA,1,NA,1,NA,2,1,1,0,2,1,1,1,3,3,3,3,3,1,0,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",3,2,2,2,3,1,2,1,1,1,5,5,5,371
"5cf7fa1e7b66930001c9d0af",18,16,14,18,17,16,17,15,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,19,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,2,1,0,2,NA,14,1,1,0,3,2,"",1,1,NA,NA,NA,NA,NA,2,3,2,1,3,4,4,3,5,4,4,2,1,3,2,"",0,1,NA,1,1,NA,1,NA,NA,NA,NA,"",4,5,4,4,4,5,3,2,4,4,3,4,3,705
"579046d72fc0d400012c7a83",20,15,10,20,17,12,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,17,20,NA,NA,NA,NA,NA,NA,42,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,4,1,1,3,NA,45,1,0,0,5,1,"",1,1,NA,NA,1,NA,NA,3,2,0,0,2,3,3,1,4,3,2,3,2,2,2,"",0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,"",4,3,1,4,4,2,2,2,2,2,5,3,1,1003
"5d227f901e99f80018c60e1f",25,25,25,25,25,25,25,25,25,NA,NA,NA,NA,NA,NA,25,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,2,1,0,2,NA,51,1,1,0,5,1,"",NA,NA,NA,NA,1,NA,NA,4,5,0,2,4,3,1,2,5,4,4,0,0,0,0,"",0,NA,NA,1,1,NA,1,NA,NA,NA,NA,"",2,3,1,4,4,2,5,4,2,2,2,3,4,3497
"5c83374a1b699a00111c2e2d",15,15,20,20,25,25,40,35,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,2,3,1,4,NA,22,1,1,0,3,1,"",1,1,1,NA,NA,1,NA,5,1,1,2,4,4,4,4,4,4,4,3,3,2,2,"",0,1,NA,NA,1,NA,NA,1,1,NA,NA,"",4,4,2,4,3,3,4,4,2,4,5,4,4,1047
"5d17c95fe722560015df9598",20,20,20,25,25,25,30,25,25,NA,NA,NA,25,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,1,1,1,3,NA,30,1,1,0,4,1,"",1,NA,NA,1,NA,NA,NA,2,1,1,0,3,3,3,3,5,4,3,2,3,2,0,"",0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",5,1,1,3,3,3,1,1,1,1,5,3,4,267
"5d38b5e1482986001b1a5495",80,80,80,80,80,80,80,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,80,80,NA,NA,NA,27,2,1,NA,NA,NA,NA,1,NA,NA,NA,"",5,2,1,1,4,NA,33,1,1,0,5,1,"",1,1,1,1,1,1,NA,3,1,0,1,3,3,1,3,5,4,3,2,3,1,0,"",0,1,NA,NA,1,NA,NA,NA,1,NA,NA,"",5,2,2,4,4,2,3,1,1,2,5,5,5,631
"5d8e3a178b0c840017736451",20,12,10,25,13,11,25,15,12,NA,NA,NA,NA,NA,NA,25,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,2,3,0,2,NA,39,0,1,1,4,4,"",1,NA,NA,NA,NA,NA,NA,2,1,0,0,2,5,1,1,5,3,2,3,3,1,0,"",0,1,NA,NA,1,NA,NA,1,1,NA,NA,"",4,2,2,2,3,2,2,1,1,1,2,5,4,368
"5d5355900d82b9001cc5ecc7",15,10,20,20,15,20,30,25,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,15,20,27,1,NA,NA,NA,1,NA,NA,NA,NA,NA,"",8,3,3,0,2,NA,21,1,1,0,5,1,"",1,1,1,NA,1,NA,NA,3,2,2,1,3,4,3,2,3,3,3,2,4,1,1,"",0,1,1,NA,1,NA,NA,NA,1,NA,NA,"",4,3,2,3,4,2,2,2,2,2,5,3,5,371
"5d9e24a050e38100150f6346",25,20,20,25,20,20,25,15,18,25,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,3,4,0,3,NA,39,1,1,0,4,1,"",1,NA,NA,NA,1,NA,NA,3,1,1,0,2,4,2,3,5,3,3,2,4,3,0,"",0,1,NA,1,1,NA,NA,1,NA,NA,NA,"",4,4,2,4,5,1,4,4,2,4,4,4,4,376
"55c15a11fdf99b653c66fc44",22,20,18,22,20,18,24,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,22,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",6,2,2,0,1,NA,22,1,1,0,4,1,"",NA,1,NA,NA,1,NA,NA,3,1,1,2,2,3,2,2,4,4,3,2,2,1,0,"",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",3,3,1,3,1,1,1,1,1,1,5,3,5,618
"57dd766bbcd7150001ded5de",25,20,18,22,18,17,21,20,18,22,20,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",5,1,4,0,1,NA,39,1,1,0,3,1,"",1,1,NA,1,NA,NA,NA,5,1,1,0,3,3,1,2,5,3,3,3,4,0,2,"",0,1,NA,NA,1,NA,NA,NA,1,NA,NA,"",5,4,3,3,3,1,4,3,2,2,4,3,4,486
